ADGRB3,ADGRG4,ADGRL2,ADH1B,ALB,ALX1,AMBN,ANGPTL1,ANGPTL7,APOBEC2,ARHGAP10,ARMC9,ARSF,ASB14,ATP23,ATP8B5P,ATXN3L,BCO2,BEND7,BTNL3,C12orf40,C16orf78,C6orf141,CALR3,CCL23,CCNB3,CDH12,CDKL2,CFAP57,CFTR,CHSY3,CLDN1,CLDN10,CLDN14,CLDN4,CLRN3,CLSTN2,CNGB3,CPE,CPSF4L,CPXCR1,CSMD3,CT83,CYP39A1,CYP51A1,DAO,DEFB112,DGAT2L6,DLGAP5,DNAH14,EBLN1,EFCAB5,ELMOD1,ERICH1,ERICH3,FAM227B,FAM228A,FER1L6-AS1,FLJ42627,FMN1,FREM2,GABRG3,GLRB,GPC4,GSTM1,H2AC13,HLA-DPB2,HOOK2,HSPA2,IGF1,IGHV7-81,IL4,IMMP1L,INA,KCNIP1,KL,KRTAP19-7,LENEP,LGR6,LINC00469,LINC00652,LINC00917,LINC01446,LINC02877,LIPJ,LOC645188,LUZP4,MAGEE2,MARCHF11,MARK1,MASP1,MDGA2,MIA2,MIR128-1,MIR130A,MIR299,MMP26,MROH8,MS4A2,MUC21,NAT1,NID2,NKX2-2,NPHS2,NRM,NUDT9P1,NXPE4,OAZ3,OPN5,OR10T2,OR12D2,OR1L6,OR2L8,OR4A47,OR4A5,OR51F2,OR6C76,OR6K2,OR7G1,OR8D4,OR8G2P,PARPBP,PCDHA1,PCDHB14,PDE11A,PDZD9,PPEF1,PRELID2,PRTFDC1,PSG11,PTGR1,RAB13,RAD9B,RASEF,RFPL1,RFPL3,RGS1,RHCE,RNF182,RNVU1-17,RPGRIP1L,RTN4RL1,SCGB1D2,SCGB2A2,SEL1L2,SFTA2,SHISAL2B,SKA1,SKA2,SLC10A1,SLC15A1,SLC17A6,SLC7A11,SNORA70F,SNORD115-8,SNORD116-12,SNORD13P1,SPATA41,SPRR2A,SPRR2B,STC2,STK31,SULF1,SYCE2,SYT6,TAAR3P,TAS2R43,TCEAL9,TDRG1,TFDP3,THAP5P1,TLL1,TMEM144,TMEM171,TMTC1,TRPC6,UGT2B10,VN1R10P,ZDHHC15,ZFP37,ZNF22-AS1,ZNF311,ZNF423,ZNF667-AS1,ZNF724,ZPBP,ZSCAN4
4.8772,4.6572,4.6298,4.527,3.8885,4.1332,4.2046,5.0223,5.4333,6.0289,6.0018,4.9702,4.6574,4.8657,6.9066,4.3542,3.9162,5.0217,4.7925,5.141,3.491,4.8815,5.4301,4.9904,4.5164,4.9463,4.2251,4.306,4.7902,4.2068,5.0671,4.8279,4.2738,5.8907,5.8762,4.6026,6.126,4.7428,4.7272,4.4867,3.6629,4.5377,5.2708,3.8806,7.5329,4.6421,3.4315,4.9247,7.5077,3.3495,4.5331,4.5989,4.16,5.8844,4.0979,4.9139,4.2165,4.4736,7.6563,4.9204,4.1538,4.4534,4.351,4.2568,6.6795,3.6012,6.1971,6.2738,6.2158,4.5166,5.2367,4.6271,7.1106,5.1741,5.2698,4.834,3.9093,6.6035,5.906,4.9618,5.7422,4.7943,4.4445,4.3585,3.7295,3.359,3.8097,4.9855,4.6105,4.0639,5.4922,4.7129,3.5094,5.2528,4.062,4.1899,3.9795,5.4957,5.4699,4.7916,5.2221,5.177,5.8897,4.9981,4.0465,4.6203,3.9034,4.694,4.6366,4.4699,4.3517,3.3774,6.3655,3.7834,3.8182,5.2024,4.3429,5.2116,5.2268,4.4573,3.7928,5.1082,6.2552,4.7369,4.5867,4.5716,4.4308,4.8907,4.4633,3.6477,4.2462,6.3509,4.7965,4.3979,4.463,4.2683,4.5662,4.8922,5.1355,3.2061,5.3972,5.5788,4.1053,4.2385,4.5267,3.7719,4.3584,5.179,7.5628,5.6002,5.1513,4.4325,5.046,5.365,2.6416,4.5611,2.9124,6.5496,5.0098,4.6756,5.2469,4.113,4.5347,5.5046,5.4841,4.368,4.0446,4.4197,5.8229,4.7487,4.3458,4.808,5.5039,4.9009,4.8188,4.8618,3.6467,4.2016,4.4354,5.3155,5.2553,4.4292,4.9686,6.7529,5.8259,4.1894,3.5477
5.1981,4.7444,4.8536,4.7079,4.0928,4.3699,4.2792,5.1472,5.3052,6.1682,6.1967,5.1903,4.4009,4.7832,6.8043,4.089,3.8672,5.4172,5.1385,5.27,3.7614,4.6968,5.3638,4.8928,4.2975,5.2585,4.2446,4.6201,4.6246,4.3819,4.9429,4.6611,4.4077,5.6832,5.7179,4.4328,5.9192,4.5028,4.6364,4.5776,3.7668,4.6084,5.5831,3.7861,6.911,4.734,3.5484,4.9002,4.835,3.5561,4.4953,4.9638,4.1408,5.9037,4.2458,4.6396,4.6015,4.204,7.7881,6.7806,4.0874,4.5849,4.0091,4.3946,6.4902,2.9242,6.2302,6.3351,6.0626,4.1726,4.7572,4.4204,6.8222,5.1576,5.063,5.4912,4.1388,6.92,6.4694,5.392,5.45,5.1711,4.257,4.4635,3.7926,3.662,3.7816,4.9894,4.608,4.3892,5.6387,4.5443,3.6536,5.1998,4.4717,4.1802,4.0527,5.5327,5.1262,4.4967,4.4961,5.3257,5.8244,5.0515,3.7156,5.0423,4.1805,4.552,5.066,4.7349,4.4531,3.4935,7.6985,3.7234,4.3313,5.2766,4.4549,5.3832,5.185,4.2671,3.8509,3.9237,5.9846,4.5697,4.8054,4.3927,4.2082,5.1643,4.554,3.7515,4.5483,6.2416,4.6495,4.3492,4.455,4.7773,4.066,5.0004,8.464,3.2364,5.1255,5.7005,4.2213,4.2267,4.4418,3.8615,4.7221,4.1966,6.8227,5.8562,5.316,4.4678,4.4421,5.4848,2.9063,4.637,3.3188,6.4637,5.0228,4.8304,5.131,4.0309,4.3674,5.6818,5.5243,4.5459,6.9407,4.0217,5.8695,4.2967,3.4571,4.8418,5.6337,4.8859,4.7096,4.8522,3.5114,4.4763,4.3951,4.7691,5.289,4.3902,4.9085,6.9599,5.0865,4.3137,3.6601
5.0087,4.5837,4.613,4.5427,4.114,4.2428,4.1826,5.2315,5.3897,5.8993,6.0074,5.6204,4.3215,5.1365,6.2994,4.1848,3.8034,5.0151,4.9365,5.2263,4.0923,4.9694,5.5352,4.9684,4.4292,5.2004,4.269,4.4449,5.0055,4.2067,4.9062,4.9143,4.4626,5.6276,6.1443,4.7458,6.3152,4.6207,4.8919,5.061,3.6255,4.544,5.9555,3.8873,7.0979,4.914,3.4584,4.9493,6.1663,3.2537,4.3268,4.9999,4.4115,6.0986,4.0872,4.6111,4.4377,4.496,6.6789,4.8234,4.2633,4.3756,4.1001,4.4896,6.8476,3.5651,6.331,6.3743,6.197,3.9841,4.6996,4.361,6.8476,5.1774,5.3679,5.3488,3.8823,6.9127,6.1884,5.1356,5.5612,5.4852,4.2671,4.7615,3.7878,3.5262,3.8776,5.3562,4.5913,4.1187,5.7303,4.8973,3.4675,5.1866,4.4732,3.6841,4.1487,5.3984,5.1411,4.7325,4.8257,5.4381,5.6355,5.1174,4.8355,4.8643,4.2459,4.8093,4.8924,4.5886,4.3406,3.5654,6.4926,4.0765,4.134,5.2293,4.7224,5.4457,6.1362,4.5352,3.7237,4.0279,6.6136,5.055,4.7283,4.4691,4.242,5.049,4.614,3.9604,4.4103,6.4818,4.7784,4.4981,4.272,5.1337,4.6942,4.9468,5.6072,3.1101,4.8808,5.9599,4.2008,4.2424,4.5601,4.3324,4.5091,4.5149,7.2601,6.1405,5.34,4.5291,4.4464,4.9031,3.0331,4.502,3.1506,6.5506,4.7243,4.4827,5.7253,4.2231,4.749,5.8615,5.537,4.7076,5.8333,4.2601,6.0487,4.4015,3.7853,4.982,4.6933,5.0701,5.0402,4.763,3.4765,4.3698,4.6058,5.4976,5.4047,4.7015,4.9157,6.7704,5.5806,4.1551,3.7988
5.2221,4.9839,4.6879,4.6217,4.2454,4.4189,4.0051,4.998,5.3184,5.8165,5.9855,5.4489,4.0346,4.9726,6.5345,4.1594,4.1357,5.3534,5.2331,5.6284,3.5759,4.7688,5.8267,4.8158,4.4333,5.2418,4.6607,4.7181,4.9668,4.5708,5.0978,5.0812,4.2985,5.4182,5.986,4.8619,6.4884,4.8697,4.7788,5.0786,3.6769,4.6628,5.6317,4.0207,6.7115,4.8375,3.3327,4.7525,6.3083,3.1762,4.543,5.1007,4.07,5.9529,4.1359,4.6425,4.798,4.5261,7.2505,5.1188,4.3591,4.5481,3.9516,4.5163,5.8809,3.1826,6.444,6.6575,6.5344,4.4089,4.6971,4.541,5.9869,5.1144,5.2072,5.6851,4.0744,6.6899,6.3539,4.7888,5.7967,5.4974,4.4553,4.3289,3.7532,3.1948,3.9875,5.248,4.593,4.2814,5.6878,4.8936,3.5331,5.1628,4.4755,3.7952,4.3375,5.6043,4.8256,4.4389,4.4973,5.495,5.7751,5.3011,3.7772,4.9909,4.3955,4.7565,5.2663,4.3879,4.4856,3.6028,7.5402,4.4418,3.8431,5.4866,4.4641,5.4091,5.7889,4.6696,3.9242,3.74,6.8349,4.7386,4.749,4.5881,4.5542,5.0828,4.4608,3.8677,4.6927,6.593,4.5546,4.4469,4.247,5.4483,4.2334,5.1176,6.5736,3.068,5.251,5.8622,4.2957,4.4942,4.513,3.6104,4.6447,4.5869,6.9622,5.9268,5.584,4.5918,4.4774,4.7275,2.8987,4.0367,3.5788,6.243,5.1332,4.4864,5.2028,4.1654,4.6338,5.9201,5.6322,4.9,5.9641,4.5844,5.9098,4.4844,3.4564,4.8333,5.3642,4.9977,4.8612,4.9236,3.4579,4.8165,4.7777,5.0342,5.3237,4.6868,5.2849,6.5678,5.4484,4.3775,3.7457
5.2558,4.8768,4.9203,5.118,4.4781,4.562,4.4852,4.6967,5.4369,6.0049,5.7909,5.6204,4.3283,5.1668,6.0825,4.4462,3.7324,5.6076,4.7975,5.1966,3.8922,4.8322,6.046,4.9641,4.898,4.9871,4.1712,4.488,5.3568,4.4532,4.9469,5.0489,4.4422,5.7179,6.3032,4.843,6.2774,5.0256,5.0589,5.1361,3.68,4.7682,5.9353,4.2066,7.0343,5.285,3.3815,4.8895,4.7775,3.1553,4.5365,4.7478,4.7747,6.5461,4.4905,4.587,4.498,4.812,7.2534,6.6026,4.3731,4.364,4.0264,4.4046,5.6113,2.9879,6.3396,6.6147,6.7592,4.3343,4.7078,4.5339,6.1167,5.3435,5.4882,5.5805,4.1681,7.241,6.5457,5.4797,5.9626,4.9204,4.3411,4.6228,3.9121,3.0571,3.8772,5.226,5.1207,4.597,6.1824,5.6543,3.6281,5.1291,4.4551,3.6983,4.2129,5.8513,5.0362,4.3667,4.2019,5.6154,6.1225,5.2814,4.5361,5.0152,4.3642,4.7863,5.5491,4.5583,4.861,3.7914,8.0337,4.5898,4.3641,5.7291,4.9686,5.6884,6.2814,4.8166,4.1256,3.5438,7.3427,5.1185,5.075,4.6025,4.3733,4.9819,4.8072,4.2038,4.685,7.0583,4.9651,4.6196,4.4884,5.3418,4.1902,5.2414,6.9191,3.4903,4.7794,5.8171,4.4783,4.798,5.0568,3.4395,4.6058,4.1918,6.3514,6.1421,5.7409,4.9674,4.4283,5.109,3.0882,4.2125,3.4801,6.4241,5.8299,5.2306,5.3912,4.3971,5.1367,6.2326,6.0384,5.1127,5.5104,4.3974,6.2334,4.7216,3.3244,5.1137,4.496,5.1124,5.1716,5.3418,3.5255,4.7015,4.6832,5.0771,5.368,4.7656,5.4619,6.8245,4.5805,4.5895,4.0754
4.975,4.7408,4.8365,4.6958,4.1613,4.3897,4.0489,4.6968,5.5654,5.7139,6.4646,5.5275,4.3237,4.8868,6.5811,4.6305,4.0398,5.1973,4.8434,5.2317,3.5705,4.6675,5.6292,4.845,4.6071,5.0634,4.3959,4.7241,4.701,4.0875,4.8913,4.8374,4.5025,5.3797,5.7654,4.4895,6.2376,4.5999,4.7478,4.867,3.6377,4.4803,5.6992,3.8907,7.4874,4.7124,3.4651,4.7995,5.4293,3.4459,4.7349,5.1657,4.319,6.3493,4.2474,5.0358,4.2807,4.5167,6.202,5.0773,4.1556,4.3892,4.045,4.3089,6.6535,2.9182,6.0512,6.34,6.128,4.051,4.7856,4.4904,7.0722,5.1027,5.2319,5.401,4.0722,6.918,6.1936,4.8617,5.632,4.6947,4.6326,4.618,3.609,3.2957,3.5969,5.1875,4.7064,4.2981,5.5329,4.9355,3.5853,5.1252,4.2771,3.8453,4.0936,5.4403,4.9593,4.3002,4.9342,5.2133,5.5922,5.1754,4.0883,4.9994,3.9892,4.5778,5.0216,4.6172,4.4397,3.4438,6.3378,3.9261,4.0377,5.262,4.3626,5.3624,5.7282,4.4745,3.5202,4.131,6.2049,4.4912,4.5502,4.3164,4.4978,4.9489,4.4732,3.7995,4.5553,6.6942,4.8392,4.315,4.544,5.0822,4.6774,5.0302,5.5853,3.2112,4.861,5.5117,4.2483,4.272,4.6553,4.1144,4.2267,4.5316,7.4201,5.871,5.3661,4.3875,4.2996,4.7069,2.7919,5.0746,3.2745,6.5245,4.7265,4.6731,5.3206,4.1898,4.6738,5.6293,5.5125,4.5643,6.086,4.3501,5.744,4.494,3.8958,4.8434,5.2871,4.9225,4.8131,4.879,3.713,4.4738,4.4249,5.2079,5.3268,4.6195,4.9372,7.0582,5.3769,4.1525,3.6784
4.7778,4.9356,4.6328,4.8578,4.3187,4.0672,4.2145,4.6654,5.3105,6.1643,5.9738,5.3258,4.5942,5.1849,6.184,4.4537,3.8343,5.405,5.2937,5.7164,3.7991,4.7919,5.7027,5.0119,4.6972,5.0706,4.4335,4.6071,5.0443,4.4746,5.0646,5.1151,4.5355,5.7959,6.0381,5.0786,6.3785,4.7669,4.8783,5.4713,3.6582,4.8423,5.7659,4.3465,7.7504,5.5533,3.6371,4.9197,5.0689,3.1622,4.4169,5.1526,4.6245,6.5588,4.33,4.6739,4.7695,4.5949,7.3436,6.0211,4.4231,4.6968,4.5056,4.4532,6.3002,2.8558,6.4422,6.5109,6.6141,4.4376,4.9161,4.6004,5.7523,5.3885,5.6195,5.6781,4.1948,6.8019,6.521,5.3017,6.0432,5.5242,4.4371,4.405,3.8823,3.236,4.058,5.1866,4.7587,4.5268,6.1216,4.9514,3.7099,5.1529,4.286,3.9209,4.1894,5.4693,5.2827,4.3922,4.9627,5.6495,6.0897,5.3708,4.5923,4.6674,4.0774,5.2038,5.3362,4.4397,4.6334,3.5176,6.711,3.9306,4.315,5.2966,4.8814,5.5671,5.5696,4.9363,4.3102,3.8741,6.649,4.7466,4.6259,4.3906,4.3273,5.1631,4.7937,3.7961,4.5038,6.7915,4.803,4.5961,4.339,5.303,4.2132,5.2942,6.1402,3.2233,4.74,5.6988,4.4767,4.5029,4.9331,4.9376,4.8535,4.2549,6.1545,6.0411,5.7284,5.1316,4.3921,4.651,2.9154,4.2086,3.4118,6.556,5.1544,4.815,5.8023,4.2781,4.8495,6.1324,5.7396,4.8525,5.7115,4.1362,6.4,4.6384,3.8754,5.0177,5.7212,5.2031,5.1368,4.7755,3.3077,4.8165,4.6036,5.1877,5.3753,4.5059,5.251,6.8394,4.9097,4.3794,4.1197
4.9436,4.8641,4.9147,4.6481,4.2675,4.2067,4.196,4.6116,5.2867,6.0883,6.3625,5.168,4.202,4.9421,6.4834,4.2773,3.8731,5.3967,5.043,5.0466,3.6869,4.8257,5.6228,4.9299,4.3763,5.1453,4.356,4.4718,4.9515,4.4215,5.1605,4.997,4.1954,5.6352,5.6985,4.8457,6.2228,4.691,4.8298,4.9846,3.736,4.4513,5.5987,4.0225,7.4654,4.6593,3.6078,4.9175,5.021,3.2765,4.5149,4.8848,4.2996,5.6315,4.4223,4.6928,4.8165,4.3051,6.811,6.3938,4.3626,4.4023,4.116,4.7469,6.516,3.0554,6.2979,6.667,6.1826,4.2784,5.0889,4.5901,6.7508,5.1241,5.2963,5.1691,4.1156,6.7554,6.2645,5.0478,5.5485,4.6405,4.5798,4.3884,3.6664,3.4018,3.9444,5.0424,4.3909,4.3159,5.4854,4.8794,3.4094,5.2716,4.5999,3.7536,3.7995,5.3939,4.7824,4.6897,4.8084,5.4065,5.882,5.2154,4.57,4.8027,4.0993,4.8402,5.1174,4.5367,4.3319,3.6609,5.4522,3.8144,4.049,5.249,4.7431,5.2946,5.4565,4.5396,3.3789,3.907,6.448,4.3146,4.7477,4.4842,4.111,5.2096,4.652,3.6815,4.5388,6.438,4.7811,4.3833,4.3322,5.4085,4.3009,5.1786,6.5158,3.1819,5.0909,5.4834,4.2128,4.2172,4.5666,3.4513,4.6729,4.1303,6.8179,5.6839,5.2112,4.707,4.2231,4.9636,2.8436,4.3336,2.8219,6.2657,4.7666,4.5455,5.4701,4.0718,4.5912,5.9367,5.7173,4.6178,6.6462,4.6374,5.8032,4.5208,3.9356,4.7765,5.112,5.1661,5.3945,4.9754,3.2337,4.2321,4.5783,5.497,5.1358,4.5172,5.0216,6.6699,4.9788,4.2617,3.6208
5.0151,4.5608,4.6212,4.9202,4.0275,3.8845,4.2054,5.1617,5.2513,6.0513,6.0898,5.1395,4.6943,5.2425,6.9392,4.3595,3.8893,4.9846,5.0581,5.0253,3.7614,4.9929,5.4241,4.6424,4.3082,5.1177,4.1119,4.5054,4.7499,4.2618,4.8045,4.6767,4.3118,5.8854,5.738,4.5698,5.941,4.62,5.0042,4.7809,3.6931,4.5771,5.7036,4.08,6.8043,4.4537,3.5665,4.9392,5.2372,3.3363,4.7963,4.8372,4.4348,5.5206,4.2226,4.7744,4.4682,4.2667,6.6232,5.4878,4.0252,4.5934,4.0363,4.4763,7.2147,3.1409,6.734,6.377,6.1182,4.2553,4.8118,4.457,6.7315,5.2362,5.0159,5.3425,3.8993,6.6205,6.1039,5.0823,5.9351,5.2113,4.2011,4.3535,3.8238,3.3432,3.8816,5.211,4.314,4.3628,5.5378,4.6555,3.7242,5.2087,4.2445,3.9147,3.9606,5.3039,4.3693,4.3614,5.0982,5.4333,5.4288,4.9597,4.2864,5.1396,4.0047,4.5426,5.2279,4.9112,4.4109,3.4487,6.5748,3.9471,3.9624,4.955,3.6188,5.3972,5.0946,4.526,3.6488,4.0349,6.4217,4.7469,4.6532,4.602,4.5162,4.8973,4.3426,3.8511,4.7787,6.4505,5.1341,4.3182,4.2113,4.6247,4.3482,4.9192,5.2592,3.2001,5.2292,5.6392,4.1572,4.2768,4.6606,4.6715,4.334,4.1235,7.4699,5.8776,5.3807,4.311,4.5291,5.0721,2.7984,4.5369,2.9383,6.3338,4.9006,4.7221,5.3486,4.2993,4.4821,5.7096,5.6031,4.5387,5.9738,4.2785,5.8109,4.4672,3.5899,4.8886,5.6392,4.7657,4.7785,4.7261,4.0921,4.4474,4.5673,5.2919,5.1665,4.2956,5.0995,6.9616,6.1088,4.4667,3.5715
5.247,5.1025,4.8077,4.5654,4.3007,4.3082,4.4341,4.9366,5.4772,6.1305,6.3845,5.6066,4.8078,4.8555,6.4679,4.3294,3.9497,5.1574,5.0396,5.4556,3.4815,4.9453,5.8165,4.856,4.7211,5.1876,4.3764,4.8466,5.0494,4.2345,4.9392,5.1839,4.5242,5.7606,6.0042,4.7594,6.4029,4.7059,5.1652,4.8729,3.8538,4.7017,5.9639,4.2354,7.4067,4.8468,3.3907,5.0553,4.6623,3.2985,4.5448,5.0521,4.491,6.1078,4.3759,4.847,4.9101,4.9655,7.2517,5.2778,4.2771,4.6941,4.1859,4.6845,6.3328,2.9216,5.9451,6.6041,6.3124,4.1475,5.0483,4.6178,6.8589,5.4412,5.5782,5.3624,4.2796,6.9125,6.5849,5.3144,5.7879,5.0097,4.5225,4.8031,3.6564,3.6227,3.9613,5.4397,4.6524,4.3906,5.9317,5.1108,3.5532,5.2533,4.4146,4.09,4.2521,5.2934,4.6171,4.9018,4.4415,5.5842,6.109,5.4384,4.7695,4.9643,4.2131,4.8891,5.1525,5.2063,4.5943,3.5734,6.1025,3.9047,4.4758,5.5629,5.0645,5.5437,5.8531,4.7677,3.5623,3.7619,6.9077,4.7918,4.7661,4.3648,4.5077,4.8925,4.3302,3.8144,4.7832,6.6994,4.4069,4.6289,4.4091,5.9535,4.6005,5.0898,5.2232,3.3096,4.9322,6.0903,4.2304,4.3083,5.04,4.2654,4.9023,4.1628,6.6755,6.0556,5.5829,4.7899,4.5038,4.8477,2.8596,4.2335,3.6684,6.358,4.8353,4.6181,5.6754,4.3834,4.7532,6.0354,5.9977,4.8327,5.1579,4.6402,6.2657,4.7877,3.6298,5.2648,5.4666,5.3441,5.484,4.9683,3.3317,4.4754,4.6381,4.9862,5.2845,4.8884,5.1529,6.1236,4.6766,4.3101,3.9486
4.9175,4.6705,4.6566,4.8624,4.1996,4.4365,4.4455,4.6018,5.4766,5.9463,6.0336,5.4115,4.6452,5.2256,6.7524,4.3234,3.9696,5.2432,5.0581,5.1212,3.8674,4.9053,5.8312,4.6601,4.4808,5.1823,4.4675,4.4472,5.0638,4.2416,4.6978,5.0748,4.6339,5.7553,6.0434,4.9141,6.4798,4.6366,4.9946,5.1979,3.851,4.64,5.7628,4.2323,8.0463,4.7203,3.392,5.0751,5.21,3.5005,4.486,5.0042,4.5871,6.0907,4.333,4.654,4.6504,4.603,6.7826,5.2797,4.5214,4.3091,4.3409,4.6683,6.5694,2.7668,6.2294,6.4327,6.5377,4.2962,5.0323,4.5745,6.3219,5.5752,5.3688,5.6639,4.0348,6.929,6.3975,5.2551,5.9333,5.1593,4.5396,4.8765,3.8936,3.5911,4.1825,5.4803,4.5339,4.6626,5.6629,4.9649,3.6898,5.2957,4.4209,4.4564,3.9826,5.8541,5.2395,4.2,4.231,5.5281,6.0724,5.2942,4.6652,5.1189,4.601,4.9448,4.9454,4.683,4.2783,3.6198,6.7408,4.3294,3.9975,5.5626,4.8757,5.4112,5.5001,4.5531,3.6879,3.9432,6.7557,4.7957,4.7081,4.3337,4.7465,5.0934,4.7194,3.8507,5.029,6.8472,4.6267,4.6311,4.9041,5.4348,4.4298,5.1306,6.0541,2.9916,4.7306,6.0188,4.322,4.6117,4.5431,3.986,4.9166,4.1724,6.8402,5.9592,5.042,4.6951,4.5859,4.6287,2.8092,4.3347,3.536,6.2907,4.6511,4.5339,5.6112,4.1185,4.8664,5.9708,5.4655,4.3331,6.4978,4.4448,6.2081,4.6333,3.6991,5.0996,5.2007,5.2077,5.4446,4.9144,3.3356,4.435,4.3781,5.1485,5.3147,4.8934,5.1905,6.4757,5.0286,4.4579,3.7404
4.9208,4.7121,4.5466,4.2837,4.0633,4.2436,4.3154,4.7977,5.4171,5.8659,6.4176,5.3959,4.422,5.1528,6.327,4.2811,3.5775,5.2735,5.0318,5.2473,3.5398,4.8206,5.5421,4.7437,4.443,5.1247,4.3796,4.6585,4.6826,4.0271,4.9503,4.8816,4.1458,5.4888,5.7335,4.5253,6.0066,4.446,4.6458,4.9044,3.771,4.6814,5.4169,3.8097,6.9308,4.5847,3.3139,4.7948,4.6436,3.2111,4.3266,4.3475,4.3879,5.8984,4.2243,4.8494,4.6469,4.2639,6.4836,5.0058,3.9624,4.327,4.1984,4.2405,6.9998,3.2174,5.9759,6.2952,6.0428,3.9535,5.1955,4.5415,6.6183,5.0168,4.9941,5.2988,3.8229,6.4058,6.3002,4.8746,5.644,4.6342,4.3052,4.6207,3.8076,3.5127,3.8188,4.8376,4.3244,4.1362,5.6045,4.7512,3.415,4.9868,4.3617,4.1834,3.8869,5.2142,5.7326,4.7803,4.4739,5.4131,5.6402,5.0416,4.3776,5.1143,3.8077,4.542,4.7884,4.6874,4.2393,3.6932,7.272,3.9723,4.2483,5.0868,4.1871,5.159,5.1984,4.4537,3.6402,3.8253,5.9658,4.1127,4.5443,4.5249,4.406,5.0366,4.5743,3.603,4.7613,5.8676,4.8439,4.168,4.3149,5.2183,4.2131,4.8897,6.4299,3.1324,5.2727,5.755,4.0638,4.1188,4.3572,4.6328,4.5309,4.0789,6.9361,5.7833,5.0783,4.3985,4.4558,4.4329,2.7359,4.4745,3.0077,6.4495,4.7862,4.6113,5.3723,4.2222,4.4253,5.7386,5.6081,4.2677,4.1074,4.1027,5.6513,4.52,3.638,4.7333,6.1163,4.7931,5.661,4.8033,3.4672,4.0905,4.5829,5.2801,5.2384,4.6721,4.8943,6.6016,4.7945,4.4816,3.7668
4.9213,4.5959,4.6815,4.9952,4.0719,4.2548,3.8158,4.6517,5.5073,5.9567,6.4573,5.1983,4.4042,5.0497,6.4003,4.4544,3.7067,5.3615,5.2352,5.0202,4.0854,4.7769,5.6397,4.7226,4.1999,4.9372,4.0808,4.4508,4.9332,4.0889,4.932,4.8149,4.3482,5.6151,5.7668,5.1267,5.909,4.6062,4.6254,4.8813,3.6842,4.5043,5.3425,4.0751,7.437,4.763,3.6143,4.8525,4.7773,3.2883,4.3249,4.8985,4.4738,5.7217,4.0304,4.569,4.799,4.4609,6.9108,6.2307,4.2778,4.3817,4.0678,4.2869,7.2272,3.2726,6.1878,6.1291,6.319,4.2389,5.5202,4.5312,6.2934,5.205,5.2104,5.5383,4.0093,6.7465,6.3337,5.0626,5.423,5.5614,4.2545,4.7899,3.8539,3.5557,4.0405,5.0103,4.6703,4.2523,5.4951,4.6776,3.6649,5.0481,4.1119,4.249,3.8987,5.2688,6.2567,3.7714,4.8952,5.3283,5.593,4.962,4.4231,4.7712,4.1164,4.8416,5.134,4.5717,4.3716,3.7322,6.5661,3.6953,3.8169,5.0973,4.4109,4.8261,5.1491,4.2843,3.8571,3.9086,6.166,4.2924,4.5164,4.3971,4.3719,5.0499,4.2803,3.6587,4.5791,6.4151,4.9973,4.2839,4.1814,4.7869,4.2728,5.0392,5.3811,2.972,4.9323,5.8145,4.166,4.2521,4.5062,5.7484,4.443,4.3716,7.1146,5.9283,5.0891,4.6597,4.3185,4.7283,2.8829,4.0124,3.516,6.4616,4.5283,4.1815,5.2503,4.5253,4.535,5.6626,5.2595,4.2476,5.8947,4.1704,5.7319,4.4184,3.7214,4.8979,5.3727,4.865,5.1735,4.8133,3.6566,4.1702,4.3675,4.9458,5.2288,4.4844,4.9219,6.6942,5.2932,4.3442,3.8706
5.4297,5.0562,5.4677,5.7602,5.0598,4.629,5.0975,4.7739,5.6245,6.078,6.162,5.9488,4.4952,5.658,6.2291,5.1135,3.8506,5.7296,5.3495,5.705,3.8974,5.0618,5.7704,5.3258,5.0823,5.8276,4.7529,5.4723,5.7642,4.6871,5.9162,5.4318,4.8081,5.8937,6.7853,5.311,7.0091,5.4038,5.389,5.4452,3.7678,5.1969,6.1389,4.727,7.34,5.9436,3.803,5.3814,5.045,3.2693,5.1576,5.4409,5.1916,6.1734,4.3315,4.9059,4.9175,5.3522,5.642,6.2466,5.1599,5.3509,4.0868,4.6619,7.1037,2.7688,6.5046,6.5701,6.9178,4.9317,5.085,4.7585,5.749,5.6692,5.6425,6.1418,4.7712,7.3757,6.4873,5.8862,6.5434,6.8831,5.1849,5.0589,4.1843,3.5934,4.4072,5.8758,5.6286,4.7596,6.58,5.407,3.7015,5.3605,4.6572,3.9883,4.8207,6.1995,5.0206,4.5263,4.3919,6.1641,6.5014,5.7409,4.0191,4.9309,4.9962,4.9528,5.9703,5.2552,4.4944,3.9104,8.3529,5.448,4.6347,6.1716,6.0546,6.5366,6.866,5.3059,4.4329,3.6534,6.9677,5.9362,5.6508,4.8889,4.6737,5.4941,5.2782,4.4887,5.2099,7.9783,5.1273,4.5794,4.9327,5.4541,4.531,5.4032,6.2343,3.4905,4.7998,6.0311,4.8774,5.4102,5.4273,3.4756,5.0931,4.2051,6.1498,6.8568,6.1137,5.4681,4.6923,4.6237,3.0311,3.8365,4.6548,6.3619,5.7273,5.2396,5.7266,4.5949,5.5262,6.5267,6.3322,6.495,5.1572,4.6028,6.7632,4.6832,3.4861,5.4631,5.2112,5.4403,5.7038,5.4949,4.8872,5.0323,4.9869,5.2015,5.642,5.358,5.758,6.9123,4.4247,4.8056,4.5799
